id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
29171122,Westminster,entire_home,apartment,244.0,57,4.49,4.25,4.82,Professional (6–20),0.94
29251751,Westminster,entire_home,apartment,133.0,42,4.31,4.05,4.81,Commercial (21+),0.77
29271201,Camden,entire_home,apartment,,130,4.34,4.33,4.79,Small (2–5),1.0
29281418,Sutton,private_room,apartment,50.0,61,4.44,4.72,4.43,Single (1),0.2
29290789,Hackney,entire_home,house,340.0,29,4.21,4.41,4.48,Professional (6–20),1.0
29299498,Lambeth,entire_home,apartment,46.0,81,4.46,4.75,4.77,Commercial (21+),1.0
29300275,Lambeth,entire_home,apartment,44.0,96,4.53,4.73,4.85,Commercial (21+),1.0
29307766,Lambeth,entire_home,apartment,,30,4.57,4.27,4.8,Single (1),
29308156,Greenwich,entire_home,apartment,200.0,36,4.58,4.53,4.81,Small (2–5),0.9
29327355,Kensington and Chelsea,entire_home,apartment,,20,4.4,4.45,4.8,Single (1),
29337463,Hackney,entire_home,apartment,70.0,39,4.23,4.49,4.38,Single (1),1.0
29351479,Westminster,entire_home,apartment,,35,4.57,4.51,4.83,Small (2–5),
29382912,Kensington and Chelsea,entire_home,apartment,,67,4.25,4.3,4.72,Single (1),
29389337,Ealing,entire_home,apartment,75.0,36,4.42,4.22,4.89,Single (1),0.6
29392703,Lewisham,private_room,apartment,31.0,163,4.32,4.18,4.58,Single (1),1.0
29429447,Hackney,entire_home,apartment,109.0,131,4.53,4.67,4.78,Commercial (21+),1.0
29430129,Hackney,entire_home,apartment,118.0,59,4.37,4.53,4.59,Commercial (21+),1.0
29434101,Hackney,entire_home,apartment,109.0,70,4.57,4.77,4.83,Commercial (21+),1.0
29459245,Croydon,private_room,house,32.0,55,4.56,4.49,4.75,Small (2–5),0.25
29487257,Westminster,private_room,apartment,,33,4.48,4.18,4.88,Small (2–5),
29507578,Barking and Dagenham,entire_home,house,60.0,25,4.56,4.64,4.88,Single (1),1.0
29510241,Ealing,private_room,house,26.0,28,4.39,4.43,4.57,Small (2–5),0.86
29585195,Waltham Forest,entire_home,apartment,55.0,25,4.2,3.96,4.64,Small (2–5),0.5
29604455,Lambeth,entire_home,apartment,140.0,31,4.55,4.13,4.9,Single (1),1.0
29624982,Westminster,entire_home,hotel,,20,4.1,4.05,4.4,Commercial (21+),0.97
29629223,Brent,entire_home,apartment,,112,4.46,4.54,4.75,Small (2–5),
29695360,Islington,private_room,apartment,55.0,57,4.49,4.32,4.84,Small (2–5),0.6
29697908,Westminster,entire_home,apartment,,32,4.44,4.59,4.47,Professional (6–20),1.0
29702113,Westminster,entire_home,apartment,,30,4.17,3.63,4.7,Commercial (21+),0.77
29759896,Lambeth,entire_home,apartment,,40,4.53,4.0,4.73,Single (1),
29775612,Ealing,private_room,house,50.0,31,4.58,4.45,4.55,Single (1),
29843112,Camden,entire_home,apartment,,21,4.1,4.38,4.67,Commercial (21+),1.0
29893229,Westminster,entire_home,apartment,234.0,37,4.43,4.59,4.76,Commercial (21+),0.99
29893267,Lambeth,entire_home,apartment,175.0,67,4.27,4.37,4.72,Small (2–5),1.0
29894967,Hammersmith and Fulham,entire_home,apartment,122.0,186,4.48,4.28,4.69,Small (2–5),0.91
30012567,City of London,entire_home,apartment,229.0,49,4.14,4.12,4.49,Commercial (21+),
30029186,Lambeth,entire_home,apartment,247.0,68,4.46,4.54,4.87,Small (2–5),1.0
30037170,Camden,entire_home,apartment,156.0,319,4.55,4.61,4.85,Professional (6–20),1.0
30084480,Westminster,private_room,apartment,,23,4.13,3.96,4.39,Single (1),
30164414,Westminster,entire_home,house,551.0,25,4.56,4.64,4.72,Commercial (21+),0.99
30192755,Westminster,entire_home,apartment,225.0,152,4.36,4.34,4.55,Commercial (21+),0.97
30192759,Westminster,entire_home,hotel,145.0,167,4.34,4.44,4.66,Commercial (21+),0.97
30205947,Sutton,private_room,apartment,45.0,41,4.51,4.15,4.85,Single (1),1.0
30222266,Tower Hamlets,entire_home,apartment,,26,4.0,4.08,4.62,Small (2–5),
30228907,Tower Hamlets,entire_home,apartment,,72,4.35,4.46,4.58,Single (1),
30228945,Camden,private_room,apartment,62.0,266,4.51,4.38,4.75,Professional (6–20),0.95
30244022,Southwark,entire_home,apartment,108.0,75,4.28,4.15,4.56,Small (2–5),1.0
30259828,Tower Hamlets,private_room,house,,83,4.23,4.02,4.78,Small (2–5),0.94
30278117,Brent,private_room,apartment,,39,4.38,4.31,4.77,Single (1),
30338094,Hackney,entire_home,apartment,,28,4.57,4.64,4.71,Single (1),
30344868,Southwark,entire_home,apartment,,60,4.4,4.55,4.4,Commercial (21+),
30349944,Tower Hamlets,private_room,house,39.0,143,4.37,4.13,4.86,Small (2–5),0.94
30359406,Hackney,entire_home,house,401.0,48,4.58,4.5,4.67,Professional (6–20),1.0
30360725,Kensington and Chelsea,entire_home,house,256.0,31,4.35,4.45,4.58,Commercial (21+),0.99
30366708,Kensington and Chelsea,entire_home,apartment,169.0,118,4.58,4.65,4.71,Single (1),0.71
30536031,Lewisham,entire_home,apartment,75.0,24,4.42,4.38,4.46,Single (1),
30550581,Westminster,private_room,hotel,,102,4.5,4.57,4.69,Professional (6–20),1.0
30577027,Lambeth,entire_home,house,,43,4.56,4.63,4.74,Single (1),
30641395,Wandsworth,private_room,apartment,51.0,31,4.58,4.45,4.52,Single (1),
30645774,Westminster,entire_home,apartment,461.0,43,4.4,4.47,4.86,Commercial (21+),1.0
30686498,Tower Hamlets,private_room,apartment,76.0,34,4.56,4.56,4.85,Small (2–5),1.0
30760224,Westminster,private_room,hotel,179.0,447,4.52,4.68,4.78,Professional (6–20),1.0
30811551,Kensington and Chelsea,entire_home,apartment,,20,4.55,4.15,4.55,Single (1),
30840569,Hammersmith and Fulham,entire_home,apartment,66.0,50,4.26,4.06,4.5,Single (1),1.0
31022647,Tower Hamlets,private_room,apartment,,70,4.3,4.16,4.77,Professional (6–20),
31233602,Redbridge,private_room,house,50.0,37,4.51,3.89,4.78,Single (1),1.0
31319379,Lambeth,entire_home,house,175.0,63,4.41,4.43,4.86,Small (2–5),1.0
31400523,Westminster,entire_home,apartment,,20,4.5,4.3,4.95,Single (1),
31405581,Kensington and Chelsea,entire_home,apartment,145.0,28,4.5,4.64,4.79,Commercial (21+),1.0
31413272,Greenwich,private_room,house,,42,4.4,4.33,4.6,Small (2–5),
31434156,Kensington and Chelsea,entire_home,apartment,244.0,26,4.58,4.46,4.81,Commercial (21+),1.0
31458289,Camden,private_room,hotel,,124,4.48,4.52,4.67,Small (2–5),1.0
31470133,Westminster,private_room,house,,30,4.0,3.93,4.37,Small (2–5),
31483345,Southwark,private_room,house,39.0,33,4.39,4.64,4.48,Professional (6–20),0.78
31484401,Kensington and Chelsea,entire_home,apartment,145.0,34,4.56,4.71,4.82,Small (2–5),1.0
31487146,Camden,shared_room,hotel,30.0,70,4.56,4.39,4.8,Professional (6–20),1.0
31490015,Greenwich,private_room,house,,46,4.5,4.48,4.87,Small (2–5),
31512561,Tower Hamlets,entire_home,apartment,140.0,56,4.36,4.27,4.61,Single (1),1.0
31528156,Westminster,entire_home,apartment,,28,4.57,4.36,4.89,Professional (6–20),1.0
31534566,Hillingdon,private_room,house,62.0,57,4.23,4.51,4.56,Commercial (21+),
31606621,Islington,private_room,apartment,91.0,21,4.52,4.67,4.76,Single (1),
31606688,Camden,private_room,apartment,57.0,247,4.57,4.65,4.81,Commercial (21+),0.99
31610960,Lambeth,entire_home,apartment,108.0,61,4.48,4.07,4.62,Single (1),1.0
31611901,Camden,hotel_room,hotel,108.0,23,4.39,4.57,4.87,Professional (6–20),1.0
31666020,Camden,entire_home,apartment,145.0,84,4.56,4.6,4.65,Small (2–5),1.0
31681558,Lambeth,entire_home,apartment,106.0,38,4.16,4.32,4.71,Single (1),1.0
31689643,Croydon,entire_home,apartment,78.0,39,4.54,4.51,4.69,Single (1),1.0
31755856,Westminster,entire_home,apartment,324.0,101,4.49,4.49,4.7,Professional (6–20),0.98
31857971,Camden,private_room,apartment,60.0,221,4.48,4.55,4.78,Commercial (21+),0.99
31858341,Camden,private_room,apartment,61.0,311,4.47,4.53,4.74,Commercial (21+),0.99
31872269,Southwark,private_room,apartment,73.0,31,4.06,3.65,4.52,Single (1),1.0
31914580,Camden,private_room,apartment,,43,4.58,4.77,4.95,Small (2–5),
31930062,Tower Hamlets,entire_home,apartment,,20,4.55,4.35,4.95,Single (1),
31940106,Westminster,private_room,apartment,98.0,101,4.5,4.74,4.73,Commercial (21+),0.95
31940329,Camden,hotel_room,hotel,25.0,333,4.33,4.25,4.6,Professional (6–20),0.97
31941583,Hammersmith and Fulham,hotel_room,hotel,19.0,71,3.97,3.9,4.32,Small (2–5),
31941670,Hackney,hotel_room,hotel,,125,4.35,4.35,4.45,Small (2–5),1.0
31941911,Hackney,hotel_room,hotel,46.0,256,4.49,4.46,4.62,Small (2–5),1.0
31948824,Tower Hamlets,entire_home,apartment,116.0,28,4.43,4.5,4.75,Commercial (21+),1.0
32010542,Southwark,entire_home,apartment,98.0,172,4.44,4.52,4.75,Single (1),1.0
32064584,Westminster,private_room,apartment,66.0,40,4.4,3.73,4.85,Commercial (21+),0.77
32122595,Kensington and Chelsea,entire_home,apartment,102.0,27,4.48,4.7,4.89,Professional (6–20),1.0
32166144,Tower Hamlets,private_room,house,40.0,88,4.41,4.38,4.57,Professional (6–20),0.97
32186987,Tower Hamlets,private_room,house,51.0,84,4.37,4.39,4.56,Professional (6–20),0.97
32273842,Camden,entire_home,apartment,,37,4.57,4.59,4.92,Professional (6–20),1.0
32292874,Tower Hamlets,private_room,apartment,,62,4.35,4.26,4.82,Professional (6–20),
32293161,Tower Hamlets,private_room,apartment,,40,4.23,4.28,4.88,Professional (6–20),
32306099,Islington,entire_home,apartment,115.0,272,4.58,4.71,4.87,Professional (6–20),1.0
32324884,Barnet,entire_home,apartment,,20,4.55,4.15,4.7,Single (1),
32335817,Tower Hamlets,entire_home,apartment,149.0,30,4.43,4.23,4.77,Small (2–5),0.9
32341924,Hackney,private_room,house,,33,4.21,4.12,4.88,Professional (6–20),
32342622,Tower Hamlets,private_room,apartment,,61,4.48,4.44,4.79,Professional (6–20),
32342849,Tower Hamlets,private_room,apartment,,52,4.25,4.08,4.62,Professional (6–20),
32376420,Westminster,entire_home,apartment,340.0,42,4.57,4.55,4.86,Commercial (21+),1.0
32446707,Camden,private_room,apartment,54.0,208,4.48,4.52,4.76,Commercial (21+),0.99
32484025,Tower Hamlets,entire_home,apartment,149.0,32,4.34,4.22,4.78,Professional (6–20),1.0
32484354,Islington,entire_home,apartment,70.0,66,4.47,4.44,4.73,Single (1),1.0
32541636,Southwark,hotel_room,hotel,,193,4.33,4.21,4.59,Small (2–5),
32624348,Islington,entire_home,apartment,334.0,27,4.52,4.22,4.74,Single (1),0.96
32658367,Kensington and Chelsea,private_room,apartment,,28,4.39,4.61,4.39,Single (1),
32666592,Newham,private_room,house,33.0,62,4.58,4.48,4.76,Professional (6–20),1.0
32779484,Camden,private_room,apartment,,50,4.54,4.6,4.82,Small (2–5),
32784927,Kensington and Chelsea,entire_home,apartment,208.0,71,4.56,4.69,4.69,Professional (6–20),1.0
32835486,Westminster,entire_home,apartment,370.0,35,4.57,4.77,4.77,Professional (6–20),0.96
32956500,Haringey,private_room,house,,25,4.4,4.36,4.44,Single (1),
32972908,Wandsworth,entire_home,apartment,179.0,73,4.41,4.07,4.4,Small (2–5),1.0
33014457,Hammersmith and Fulham,entire_home,apartment,,185,4.35,4.23,4.55,Commercial (21+),0.89
33085187,Tower Hamlets,entire_home,apartment,194.0,99,4.55,4.51,4.57,Professional (6–20),0.87
33090038,Tower Hamlets,entire_home,apartment,73.0,78,4.19,4.19,4.56,Small (2–5),1.0
33096848,Camden,entire_home,apartment,121.0,66,4.56,4.44,4.83,Small (2–5),1.0
33160518,Haringey,private_room,house,,66,4.53,4.52,4.55,Small (2–5),1.0
33180465,Westminster,private_room,hotel,85.0,76,4.07,4.17,4.29,Small (2–5),0.94
33267179,Tower Hamlets,private_room,apartment,,46,4.09,3.89,4.7,Professional (6–20),
33268591,Hackney,entire_home,apartment,,27,4.48,4.7,4.74,Commercial (21+),1.0
33289733,Lambeth,entire_home,house,,20,4.15,4.25,4.45,Small (2–5),
33391184,Hammersmith and Fulham,entire_home,apartment,158.0,31,4.48,4.06,4.9,Small (2–5),1.0
33396774,Kensington and Chelsea,entire_home,apartment,263.0,65,4.54,4.8,4.86,Small (2–5),1.0
33422588,Kensington and Chelsea,entire_home,apartment,143.0,28,4.46,4.29,4.57,Professional (6–20),1.0
33463957,Barnet,private_room,house,,25,4.36,4.36,4.76,Small (2–5),0.9
33516485,Kensington and Chelsea,entire_home,apartment,218.0,89,4.58,4.31,4.62,Single (1),1.0
33582536,Kingston upon Thames,private_room,house,,34,4.26,4.29,4.44,Single (1),
33584762,Lambeth,private_room,apartment,52.0,140,4.28,4.24,4.76,Commercial (21+),1.0
33601025,Westminster,entire_home,apartment,,66,4.47,4.52,4.73,Commercial (21+),0.99
33632999,Newham,entire_home,apartment,124.0,36,4.47,4.47,4.47,Single (1),1.0
33683260,Westminster,private_room,apartment,,51,4.2,3.8,4.86,Single (1),
33709711,Westminster,entire_home,apartment,142.0,76,4.28,4.37,4.41,Commercial (21+),0.95
33747972,Hammersmith and Fulham,entire_home,apartment,164.0,165,4.25,4.13,4.55,Commercial (21+),0.89
33877572,Kensington and Chelsea,entire_home,apartment,,30,4.17,4.5,4.57,Commercial (21+),1.0
33878786,Hackney,private_room,house,,61,4.15,4.34,4.33,Professional (6–20),1.0
33878787,Hammersmith and Fulham,entire_home,house,311.0,131,4.54,4.6,4.85,Small (2–5),1.0
33886682,Kensington and Chelsea,private_room,apartment,55.0,113,4.56,4.81,4.7,Single (1),1.0
33891757,Kensington and Chelsea,entire_home,apartment,150.0,31,4.42,4.45,4.74,Commercial (21+),1.0
33939112,Hackney,private_room,house,248.0,32,4.56,4.53,4.63,Professional (6–20),1.0
33939239,Hackney,private_room,house,268.0,103,4.41,4.41,4.6,Professional (6–20),1.0
33954628,Kensington and Chelsea,private_room,hotel,136.0,152,4.41,4.55,4.7,Professional (6–20),1.0
33954647,Kensington and Chelsea,private_room,hotel,195.0,291,4.47,4.45,4.74,Professional (6–20),1.0
33954656,Kensington and Chelsea,private_room,hotel,166.0,394,4.49,4.56,4.82,Professional (6–20),1.0
33954667,Kensington and Chelsea,private_room,hotel,,225,4.42,4.52,4.72,Professional (6–20),1.0
34014607,Camden,entire_home,apartment,145.0,93,4.51,4.54,4.83,Professional (6–20),0.91
34020704,Hammersmith and Fulham,private_room,apartment,60.0,68,4.57,4.59,4.87,Single (1),1.0
34116541,Haringey,private_room,apartment,,205,4.49,4.73,4.78,Commercial (21+),1.0
34119648,Haringey,private_room,apartment,47.0,218,4.57,4.7,4.86,Commercial (21+),1.0
34120344,Haringey,private_room,apartment,45.0,228,4.42,4.61,4.78,Commercial (21+),1.0
34120709,Haringey,private_room,apartment,51.0,227,4.45,4.55,4.72,Commercial (21+),1.0
34156499,Westminster,entire_home,apartment,,25,4.32,4.4,4.88,Single (1),1.0
34168340,Westminster,entire_home,apartment,95.0,49,4.51,4.31,4.73,Professional (6–20),1.0
34173146,Hammersmith and Fulham,entire_home,apartment,116.0,26,4.12,4.31,4.46,Commercial (21+),1.0
34283349,Newham,entire_home,apartment,103.0,92,4.55,4.46,4.78,Single (1),1.0
34284750,Camden,entire_home,apartment,102.0,113,4.52,4.47,4.86,Professional (6–20),0.91
34293630,Merton,private_room,house,35.0,50,4.46,4.12,4.76,Small (2–5),1.0
34293700,Wandsworth,entire_home,apartment,191.0,25,4.52,4.32,4.76,Commercial (21+),1.0
34360434,Westminster,entire_home,apartment,189.0,29,4.41,4.41,4.69,Single (1),1.0
34381347,Ealing,entire_home,house,80.0,66,4.52,4.68,4.79,Small (2–5),1.0
34388714,Hillingdon,private_room,hotel,86.0,45,4.36,4.53,4.56,Professional (6–20),0.91
34405724,Westminster,entire_home,apartment,76.0,36,4.19,4.19,4.72,Single (1),1.0
34410904,Southwark,entire_home,apartment,125.0,242,4.45,4.25,4.76,Single (1),1.0
34414026,Hounslow,private_room,house,51.0,36,4.08,4.42,4.42,Commercial (21+),
34417881,Hounslow,private_room,house,53.0,41,4.12,4.34,4.61,Commercial (21+),
34418904,Camden,entire_home,apartment,304.0,106,4.42,4.14,4.55,Professional (6–20),0.95
34419384,Lewisham,entire_home,apartment,,32,4.56,4.47,4.97,Single (1),
34419721,Islington,private_room,apartment,,28,4.57,4.61,4.82,Professional (6–20),
34452617,Tower Hamlets,entire_home,apartment,115.0,66,4.36,4.23,4.7,Small (2–5),1.0
34471160,Kensington and Chelsea,entire_home,apartment,151.0,73,4.56,4.52,4.75,Single (1),1.0
34471402,Southwark,private_room,apartment,,34,4.44,4.71,4.68,Small (2–5),
34498367,Westminster,private_room,apartment,,133,4.5,4.48,4.83,Professional (6–20),1.0
34585261,Westminster,entire_home,apartment,240.0,42,4.33,3.88,4.69,Commercial (21+),1.0
34591338,Barnet,entire_home,house,376.0,42,4.21,4.26,4.81,Professional (6–20),1.0
34594559,Hackney,private_room,house,35.0,34,4.26,4.03,4.59,Professional (6–20),1.0
34662820,Hammersmith and Fulham,hotel_room,hotel,21.0,135,4.07,4.13,4.4,Small (2–5),
34662899,Hammersmith and Fulham,hotel_room,hotel,22.0,82,4.06,4.24,4.4,Small (2–5),
34663126,Camden,hotel_room,hotel,20.0,170,4.05,3.98,4.45,Professional (6–20),0.97
34663215,Camden,hotel_room,hotel,24.0,203,4.26,4.2,4.48,Professional (6–20),0.97
34712940,Newham,private_room,house,,32,4.13,4.41,4.09,Small (2–5),1.0
34751042,Tower Hamlets,entire_home,apartment,269.0,23,4.35,3.83,4.78,Single (1),1.0
34765508,Hackney,private_room,house,32.0,26,4.27,4.08,4.54,Professional (6–20),1.0
34769797,Hackney,private_room,house,35.0,33,4.39,3.94,4.55,Professional (6–20),1.0
34773570,Hounslow,entire_home,apartment,,20,4.45,4.6,4.25,Small (2–5),
34780610,Waltham Forest,entire_home,apartment,110.0,25,4.56,4.64,4.68,Professional (6–20),1.0
34861694,Hackney,entire_home,apartment,,25,4.56,4.76,4.68,Professional (6–20),1.0
34867183,Brent,entire_home,apartment,147.0,42,4.48,4.05,4.76,Professional (6–20),1.0
34900021,Tower Hamlets,private_room,hotel,135.0,23,4.48,4.43,4.61,Commercial (21+),1.0
34933565,Westminster,entire_home,apartment,150.0,57,4.54,4.7,4.67,Commercial (21+),0.95
34940495,Westminster,entire_home,apartment,855.0,30,4.2,4.43,4.67,Single (1),
34956172,Westminster,entire_home,apartment,156.0,68,4.56,4.74,4.71,Commercial (21+),0.95
34963590,Westminster,entire_home,apartment,368.0,35,4.57,4.74,4.63,Commercial (21+),0.0
35030408,Tower Hamlets,entire_home,apartment,,21,4.24,4.76,4.95,Professional (6–20),1.0
35090679,Redbridge,entire_home,house,155.0,49,4.57,4.45,4.96,Small (2–5),0.9
35090903,Tower Hamlets,entire_home,apartment,193.0,36,4.39,4.42,4.28,Small (2–5),1.0
35180184,Croydon,private_room,apartment,,29,4.17,4.14,4.69,Single (1),
35301366,Southwark,private_room,apartment,,33,4.48,4.3,4.67,Single (1),
35314980,Enfield,entire_home,apartment,45.0,40,4.33,4.48,4.73,Small (2–5),0.9
35363161,City of London,entire_home,apartment,,20,4.5,4.85,4.65,Single (1),
35364012,Brent,entire_home,apartment,,41,3.93,4.07,4.29,Commercial (21+),0.99
35414474,Tower Hamlets,entire_home,apartment,,20,4.25,4.5,4.45,Single (1),
35519823,Lewisham,private_room,house,,21,4.14,3.76,4.38,Single (1),
35537988,Brent,private_room,apartment,91.0,24,4.29,4.21,4.83,Professional (6–20),1.0
35574656,Brent,entire_home,apartment,172.0,34,4.44,4.62,4.35,Small (2–5),0.04
35600274,Camden,entire_home,apartment,400.0,31,4.48,4.55,4.74,Professional (6–20),0.94
35601741,Westminster,entire_home,apartment,,37,4.54,4.54,4.84,Commercial (21+),0.77
35603330,Hackney,entire_home,apartment,83.0,101,4.23,4.35,4.53,Small (2–5),0.92
35608387,Waltham Forest,entire_home,apartment,,20,4.3,3.75,4.65,Small (2–5),0.5
35633750,Hackney,entire_home,apartment,88.0,97,4.25,4.47,4.47,Small (2–5),0.92
35640811,Newham,private_room,house,88.0,56,4.55,4.43,4.89,Professional (6–20),1.0
35643986,Barnet,entire_home,apartment,67.0,34,4.29,4.12,4.76,Single (1),1.0
35648955,Hammersmith and Fulham,entire_home,apartment,52.0,97,4.44,4.36,4.85,Professional (6–20),1.0
35661979,Richmond upon Thames,entire_home,apartment,112.0,57,4.56,4.46,4.89,Commercial (21+),1.0
35699308,Hackney,entire_home,apartment,126.0,67,4.52,4.48,4.68,Single (1),1.0
35703255,Hackney,entire_home,apartment,82.0,137,4.34,4.42,4.51,Small (2–5),0.92
35765741,Tower Hamlets,private_room,hotel,,27,4.0,3.56,4.3,Professional (6–20),1.0
35789935,Havering,entire_home,house,,35,4.54,4.49,4.57,Single (1),
35800293,Tower Hamlets,entire_home,apartment,,42,4.45,4.29,4.6,Small (2–5),1.0
35804342,Lambeth,entire_home,apartment,105.0,61,4.54,4.61,4.56,Professional (6–20),0.6
35858262,Hackney,entire_home,apartment,112.0,82,4.45,4.35,4.59,Small (2–5),0.92
35859811,Camden,private_room,apartment,41.0,172,4.5,4.45,4.77,Single (1),0.82
35873914,Islington,private_room,apartment,39.0,25,4.24,3.76,4.72,Single (1),0.0
35979451,Newham,private_room,house,86.0,52,4.56,4.52,4.79,Professional (6–20),1.0
